"","Date","TS","Temp","RH","VPD","SR","WS"
"406",2023-10-14,"05:15:00",25.09,81,NA,0,0
"407",2023-10-14,"05:30:00",25.01,80,NA,0,0
"408",2023-10-14,"05:45:00",24.96,81,NA,0,0
"409",2023-10-14,"06:00:00",24.9,82,NA,0,0
"410",2023-10-14,"06:15:00",24.87,82,NA,0,0
"411",2023-10-14,"06:30:00",24.67,82,NA,0,0
"412",2023-10-14,"06:45:00",24.48,84,NA,0,0
"413",2023-10-14,"07:00:00",24.57,83,NA,0,0
"414",2023-10-14,"07:15:00",24.36,84,NA,0,0
"415",2023-10-14,"07:30:00",24.24,84,NA,0.224,0
"416",2023-10-14,"07:45:00",24.4,84,NA,6.71,0
"417",2023-10-14,"08:00:00",24.57,85,NA,13.75,0
"418",2023-10-14,"08:15:00",24.74,85,NA,26.83,0
"419",2023-10-14,"08:30:00",25.06,86,NA,34.1,0
"420",2023-10-14,"08:45:00",25.5,85,NA,53.66,0
"421",2023-10-14,"09:00:00",26,84,NA,53.65,0
"422",2023-10-14,"09:15:00",26.77,82,NA,87.2,0
"423",2023-10-14,"09:30:00",27.38,81,NA,116.2,0
"424",2023-10-14,"09:45:00",28.27,76,NA,134.1,0
"425",2023-10-14,"10:00:00",28.91,73,NA,165.1,0
"426",2023-10-14,"10:15:00",29.9,67,NA,184.8,0
"427",2023-10-14,"10:30:00",30.69,63,NA,219.4,0
"428",2023-10-14,"10:45:00",31.53,59,NA,224.3,0
"429",2023-10-14,"11:00:00",31.84,57,NA,246.3,0
"430",2023-10-14,"11:15:00",32.48,54,NA,264.1,0
"431",2023-10-14,"11:30:00",33.24,53,NA,265.5,0
"432",2023-10-14,"11:45:00",33.71,51,NA,286.8,0.041
"433",2023-10-14,"12:00:00",34.34,48,NA,287.1,0
"434",2023-10-14,"12:15:00",34.97,45,NA,297.5,0.418
"435",2023-10-14,"12:30:00",35.67,44,NA,326.6,0.077
"436",2023-10-14,"12:45:00",36.17,43,NA,314.1,0.212
"437",2023-10-14,"13:00:00",36.36,41,NA,317.3,0.005
"438",2023-10-14,"13:15:00",36.18,41,NA,304.1,0.452
"439",2023-10-14,"13:30:00",36.09,40,NA,131.3,0.201
"440",2023-10-14,"13:45:00",36.23,38,NA,317.3,0.392
"441",2023-10-14,"14:00:00",36.3,34,NA,101.7,0.71
"442",2023-10-14,"14:15:00",34.92,37,NA,133.1,0.581
"443",2023-10-14,"14:30:00",35.58,37,NA,107.2,0
"444",2023-10-14,"14:45:00",34.93,37,NA,158.1,0
"445",2023-10-14,"15:00:00",36.31,36,NA,235.5,0.318
"446",2023-10-14,"15:15:00",36.33,36,NA,144.7,0.898
"447",2023-10-14,"15:30:00",36.02,37,NA,267.9,0.007
"448",2023-10-14,"15:45:00",35.98,37,NA,117.3,0.8
"449",2023-10-14,"16:00:00",34.93,37,NA,100.5,0.9
"450",2023-10-14,"16:15:00",34.38,36,NA,180.9,0.002
"451",2023-10-14,"16:30:00",35.3,36,NA,192.6,0
"452",2023-10-14,"16:45:00",35.58,36,NA,98.2,0.975
"453",2023-10-14,"17:00:00",34.44,38,NA,87.1,0.258
"454",2023-10-14,"17:15:00",34.19,38,NA,96,0
"455",2023-10-14,"17:30:00",34.08,37,NA,87.1,0
"456",2023-10-14,"17:45:00",33.72,39,NA,66.99,0
"457",2023-10-14,"18:00:00",33.22,39,NA,46.89,0.093
"458",2023-10-14,"18:15:00",32.84,41,NA,40.2,0.366
"459",2023-10-14,"18:30:00",32.49,43,NA,20.1,0
"460",2023-10-14,"18:45:00",32.13,45,NA,13.4,0.069
"461",2023-10-14,"19:00:00",31.73,47,NA,0,0.069
"462",2023-10-14,"19:15:00",31.24,49,NA,0,0
"463",2023-10-14,"19:30:00",30.81,50,NA,0,0
"464",2023-10-14,"19:45:00",30.39,52,NA,0,0
"465",2023-10-14,"20:00:00",30.13,53,NA,0,0
"466",2023-10-14,"20:15:00",29.86,54,NA,0,0
"467",2023-10-14,"20:30:00",29.58,55,NA,0,0
"468",2023-10-14,"20:45:00",29.37,56,NA,0,0
"469",2023-10-14,"21:00:00",29.19,56,NA,0,0
"470",2023-10-14,"21:15:00",28.96,56,NA,0,0
"471",2023-10-14,"21:30:00",28.78,57,NA,0,0
"472",2023-10-14,"21:45:00",28.69,57,NA,0,0
"473",2023-10-14,"22:00:00",28.58,58,NA,0,0
"474",2023-10-14,"22:15:00",28.53,59,NA,0,0
"475",2023-10-14,"22:30:00",28.34,60,NA,0,0
"476",2023-10-14,"22:45:00",28.19,61,NA,0,0
"477",2023-10-14,"23:00:00",28.08,62,NA,0,0
"478",2023-10-14,"23:15:00",27.95,62,NA,0,0
"479",2023-10-14,"23:30:00",27.79,62,NA,0,0
"480",2023-10-14,"23:45:00",27.73,62,NA,0,0
"481",2023-10-15,"00:00:00",27.67,63,NA,0,0
"482",2023-10-15,"00:15:00",27.64,63,NA,0,0
"483",2023-10-15,"00:30:00",27.56,64,NA,0,0
"484",2023-10-15,"00:45:00",27.53,65,NA,0,0
"485",2023-10-15,"01:00:00",27.46,66,NA,0,0
"486",2023-10-15,"01:15:00",27.18,68,NA,0,0
"487",2023-10-15,"01:30:00",26.94,70,NA,0,0
"488",2023-10-15,"01:45:00",26.81,72,NA,0,0
"489",2023-10-15,"02:00:00",26.76,73,NA,0,0
"490",2023-10-15,"02:15:00",26.46,73,NA,0,0
"491",2023-10-15,"02:30:00",26.26,73,NA,0,0
"492",2023-10-15,"02:45:00",26.03,75,NA,0,0
"493",2023-10-15,"03:00:00",25.88,76,NA,0,0
"494",2023-10-15,"03:15:00",25.74,76,NA,0,0
"495",2023-10-15,"03:30:00",25.59,75,NA,0,0
"496",2023-10-15,"03:45:00",25.51,75,NA,0.112,0
"497",2023-10-15,"04:00:00",25.3,76,NA,0,0
"498",2023-10-15,"04:15:00",25.34,77,NA,0,0
"499",2023-10-15,"04:30:00",25.37,77,NA,0,0
"500",2023-10-15,"04:45:00",25.17,78,NA,0,0
"501",2023-10-15,"05:00:00",24.87,79,NA,0,0
"502",2023-10-15,"05:15:00",24.78,79,NA,0,0
"503",2023-10-15,"05:30:00",24.75,79,NA,0,0
"504",2023-10-15,"05:45:00",24.59,79,NA,0,0
"505",2023-10-15,"06:00:00",24.63,78,NA,0,0
"506",2023-10-15,"06:15:00",24.36,77,NA,0,0
"507",2023-10-15,"06:30:00",24.32,79,NA,0,0
"508",2023-10-15,"06:45:00",24.18,80,NA,0,0
"509",2023-10-15,"07:00:00",24.24,80,NA,0,0
"510",2023-10-15,"07:15:00",24.18,81,NA,0,0
"511",2023-10-15,"07:30:00",24.29,80,NA,0,0
"512",2023-10-15,"07:45:00",24.15,81,NA,6.708,0
"513",2023-10-15,"08:00:00",24.28,82,NA,13.98,0
"514",2023-10-15,"08:15:00",24.59,82,NA,33.54,0
"515",2023-10-15,"08:30:00",25.05,82,NA,40.25,0
"516",2023-10-15,"08:45:00",25.34,82,NA,53.55,0
"517",2023-10-15,"09:00:00",26.15,82,NA,60.7,0
"518",2023-10-15,"09:15:00",26.74,80,NA,77.34,0
"519",2023-10-15,"09:30:00",27.44,77,NA,90.9,0
"520",2023-10-15,"09:45:00",27.86,75,NA,127.4,0
"521",2023-10-15,"10:00:00",28.65,72,NA,147.5,0
"522",2023-10-15,"10:15:00",29.47,69,NA,151.5,0
"523",2023-10-15,"10:30:00",30.18,66,NA,171.9,0.17
"524",2023-10-15,"10:45:00",31.12,63,NA,220.8,1.643
"525",2023-10-15,"11:00:00",31.85,60,NA,245.3,2.341
"526",2023-10-15,"11:15:00",32.38,56,NA,254.6,0.523
"527",2023-10-15,"11:30:00",33,55,NA,254.6,0.562
"528",2023-10-15,"11:45:00",33.31,52,NA,268,0.127
"529",2023-10-15,"12:00:00",33.75,51,NA,239.9,0.189
"530",2023-10-15,"12:15:00",34.09,48,NA,262.3,0.211
"531",2023-10-15,"12:30:00",34.74,47,NA,286.5,0.459
"532",2023-10-15,"12:45:00",35.04,42,NA,290.1,0.007
"533",2023-10-15,"13:00:00",34.98,41,NA,201.8,0
"534",2023-10-15,"13:15:00",35.39,41,NA,168,0.818
"535",2023-10-15,"13:30:00",35.87,38,NA,321.2,0.256
"536",2023-10-15,"13:45:00",36.68,37,NA,321.5,0
"537",2023-10-15,"14:00:00",37.52,37,NA,293.5,0.207
"538",2023-10-15,"14:15:00",37.73,36,NA,270.1,0.902
"539",2023-10-15,"14:30:00",37.77,35,NA,243.7,0.485
"540",2023-10-15,"14:45:00",38.14,33,NA,254.5,0.691
"541",2023-10-15,"15:00:00",38.1,36,NA,224.7,0.601
"542",2023-10-15,"15:15:00",37.94,36,NA,222.4,0
"543",2023-10-15,"15:30:00",37.72,34,NA,198.5,0.348
"544",2023-10-15,"15:45:00",37.42,34,NA,124.7,0.203
"545",2023-10-15,"16:00:00",36.38,37,NA,87.1,0.056
"546",2023-10-15,"16:15:00",35.3,41,NA,92,0.167
"547",2023-10-15,"16:30:00",35.1,42,NA,156.5,1.669
"548",2023-10-15,"16:45:00",35.41,41,NA,140.7,0.714
"549",2023-10-15,"17:00:00",35.2,41,NA,113.9,0.074
"550",2023-10-15,"17:15:00",34.3,40,NA,80.4,0.003
"551",2023-10-15,"17:30:00",33.96,40,NA,73.68,0.555
"552",2023-10-15,"17:45:00",33.65,41,NA,43.88,0.443
"553",2023-10-15,"18:00:00",33.14,43,NA,33.5,0
"554",2023-10-15,"18:15:00",32.89,44,NA,33.5,0
"555",2023-10-15,"18:30:00",32.31,44,NA,13.4,0
"556",2023-10-15,"18:45:00",32,45,NA,6.701,0
"557",2023-10-15,"19:00:00",31.72,47,NA,0,0
"558",2023-10-15,"19:15:00",31.49,49,NA,0,0
"559",2023-10-15,"19:30:00",31.21,49,NA,0,0
"560",2023-10-15,"19:45:00",30.9,50,NA,0,0
"561",2023-10-15,"20:00:00",30.72,51,NA,0,0
"562",2023-10-15,"20:15:00",30.54,52,NA,0,0
"563",2023-10-15,"20:30:00",30.32,53,NA,0,0
"564",2023-10-15,"20:45:00",30.09,54,NA,0,0
"565",2023-10-15,"21:00:00",29.99,55,NA,0,0
"566",2023-10-15,"21:15:00",29.9,55,NA,0,0
"567",2023-10-15,"21:30:00",29.7,55,NA,0,0
"568",2023-10-15,"21:45:00",29.45,56,NA,0,0
"569",2023-10-15,"22:00:00",29.27,57,NA,0,0
"570",2023-10-15,"22:15:00",29.19,58,NA,0,0
"571",2023-10-15,"22:30:00",29.07,59,NA,0,0
"572",2023-10-15,"22:45:00",28.95,60,NA,0,0
"573",2023-10-15,"23:00:00",28.79,61,NA,0,0
"574",2023-10-15,"23:15:00",28.63,62,NA,0,0
"575",2023-10-15,"23:30:00",28.54,62,NA,0,0
"576",2023-10-15,"23:45:00",28.47,63,NA,0,0
"577",2023-10-16,"00:00:00",28.37,64,NA,0,0
"578",2023-10-16,"00:15:00",28.25,65,NA,0,0
"579",2023-10-16,"00:30:00",28.08,66,NA,0,0
"580",2023-10-16,"00:45:00",27.86,67,NA,0,0
"581",2023-10-16,"01:00:00",27.82,67,NA,0,0
"582",2023-10-16,"01:15:00",27.49,68,NA,0,0
"583",2023-10-16,"01:30:00",27.38,72,NA,0,0
"584",2023-10-16,"01:45:00",27.15,71,NA,0,0
"585",2023-10-16,"02:00:00",26.92,71,NA,0,0
"586",2023-10-16,"02:15:00",26.72,73,NA,0,0
"587",2023-10-16,"02:30:00",26.57,74,NA,0,0
"588",2023-10-16,"02:45:00",26.36,77,NA,0,0
"589",2023-10-16,"03:00:00",26.25,77,NA,0,0
"590",2023-10-16,"03:15:00",26.2,77,NA,0,0
"591",2023-10-16,"03:30:00",26,77,NA,0,0
"592",2023-10-16,"03:45:00",25.85,77,NA,0,0
"593",2023-10-16,"04:00:00",25.8,78,NA,0,0
"594",2023-10-16,"04:15:00",25.65,78,NA,0,0
"595",2023-10-16,"04:30:00",25.54,79,NA,0,0
"596",2023-10-16,"04:45:00",25.47,80,NA,0,0
"597",2023-10-16,"05:00:00",25.26,81,NA,0,0
"598",2023-10-16,"05:15:00",25.22,81,NA,0,0
"599",2023-10-16,"05:30:00",25.24,82,NA,0,0
"600",2023-10-16,"05:45:00",25.02,82,NA,0,0
"601",2023-10-16,"06:00:00",24.83,83,NA,0,0
"602",2023-10-16,"06:15:00",24.67,83,NA,0,0
"603",2023-10-16,"06:30:00",24.57,83,NA,0,0
"604",2023-10-16,"06:45:00",24.57,84,NA,0,0
"605",2023-10-16,"07:00:00",24.69,83,NA,0,0
"606",2023-10-16,"07:15:00",24.6,84,NA,0,0
"607",2023-10-16,"07:30:00",24.52,83,NA,0,0
"608",2023-10-16,"07:45:00",24.68,83,NA,6.708,0
"609",2023-10-16,"08:00:00",24.58,85,NA,13.42,0
"610",2023-10-16,"08:15:00",24.92,86,NA,26.83,0
"611",2023-10-16,"08:30:00",25.33,86,NA,33.54,0
"612",2023-10-16,"08:45:00",25.79,86,NA,40.25,0
"613",2023-10-16,"09:00:00",26.32,83,NA,60.36,0
"614",2023-10-16,"09:15:00",26.8,82,NA,70.3,0
"615",2023-10-16,"09:30:00",27.57,81,NA,76.55,0
"616",2023-10-16,"09:45:00",28.15,77,NA,114,0
"617",2023-10-16,"10:00:00",28.76,75,NA,134.1,0
"618",2023-10-16,"10:15:00",29.38,72,NA,154.2,0
"619",2023-10-16,"10:30:00",30.32,67,NA,174.5,0
"620",2023-10-16,"10:45:00",31.04,64,NA,202.2,0.859
"621",2023-10-16,"11:00:00",31.72,61,NA,200.5,0.139
"622",2023-10-16,"11:15:00",32,56,NA,170.5,0
"623",2023-10-16,"11:30:00",32.79,55,NA,257.9,1.929
"624",2023-10-16,"11:45:00",33.53,52,NA,283.6,2.117
"625",2023-10-16,"12:00:00",34.2,49,NA,287.9,0.047
"626",2023-10-16,"12:15:00",34.59,49,NA,271.7,0.575
"627",2023-10-16,"12:30:00",34.78,47,NA,175.5,0
"628",2023-10-16,"12:45:00",34.66,47,NA,151,0.021
"629",2023-10-16,"13:00:00",35.18,47,NA,303,0.284
"630",2023-10-16,"13:15:00",35.61,44,NA,273.9,0
"631",2023-10-16,"13:30:00",35.35,43,NA,164.5,0.029
"632",2023-10-16,"13:45:00",35.67,43,NA,278,1.746
"633",2023-10-16,"14:00:00",36.28,41,NA,262.2,0
"634",2023-10-16,"14:15:00",36.85,38,NA,261.2,0.034
"635",2023-10-16,"14:30:00",37.47,36,NA,256.3,0.167
"636",2023-10-16,"14:45:00",36.96,38,NA,147.4,0
"637",2023-10-16,"15:00:00",36.47,38,NA,96.3,0
"638",2023-10-16,"15:15:00",35.53,40,NA,121.9,0.137
"639",2023-10-16,"15:30:00",34.71,42,NA,93.8,0.02
"640",2023-10-16,"15:45:00",34.66,42,NA,187.6,0
"641",2023-10-16,"16:00:00",35.51,41,NA,130,0.011
"642",2023-10-16,"16:15:00",34.27,42,NA,66.99,0.577
"643",2023-10-16,"16:30:00",33.9,43,NA,109,0
"644",2023-10-16,"16:45:00",34.27,44,NA,120.6,0
"645",2023-10-16,"17:00:00",34.39,42,NA,113.9,0.08
"646",2023-10-16,"17:15:00",34.13,42,NA,80.4,0
"647",2023-10-16,"17:30:00",33.74,45,NA,67.11,0.016
"648",2023-10-16,"17:45:00",33.16,46,NA,53.6,0
"649",2023-10-16,"18:00:00",32.87,46,NA,40.2,0.111
"650",2023-10-16,"18:15:00",32.53,48,NA,33.5,0
"651",2023-10-16,"18:30:00",32.12,49,NA,20.1,0
"652",2023-10-16,"18:45:00",31.78,50,NA,6.701,0
"653",2023-10-16,"19:00:00",31.39,52,NA,0,0
"654",2023-10-16,"19:15:00",30.98,53,NA,0,0
"655",2023-10-16,"19:30:00",30.63,54,NA,0,0
"656",2023-10-16,"19:45:00",30.34,55,NA,0,0
"657",2023-10-16,"20:00:00",30,56,NA,0,0
"658",2023-10-16,"20:15:00",29.77,57,NA,0,0
"659",2023-10-16,"20:30:00",29.61,59,NA,0,0.317
"660",2023-10-16,"20:45:00",29.41,61,NA,0,0
"661",2023-10-16,"21:00:00",29.3,61,NA,0,0
"662",2023-10-16,"21:15:00",29.06,63,NA,0,0
"663",2023-10-16,"21:30:00",28.92,63,NA,0,0
"664",2023-10-16,"21:45:00",28.77,65,NA,0,0
"665",2023-10-16,"22:00:00",28.7,65,NA,0,0
"666",2023-10-16,"22:15:00",28.55,66,NA,0,0
"667",2023-10-16,"22:30:00",28.46,65,NA,0,0
"668",2023-10-16,"22:45:00",28.35,65,NA,0,0
"669",2023-10-16,"23:00:00",28.31,66,NA,0,0
"670",2023-10-16,"23:15:00",28.18,66,NA,0,0
"671",2023-10-16,"23:30:00",28.08,67,NA,0,0
"672",2023-10-16,"23:45:00",28.09,67,NA,0,0.284
"673",2023-10-17,"00:00:00",28.06,68,NA,0,0
"674",2023-10-17,"00:15:00",28.01,69,NA,0,0
"675",2023-10-17,"00:30:00",27.9,70,NA,0,0
"676",2023-10-17,"00:45:00",27.82,70,NA,0,0
"677",2023-10-17,"01:00:00",27.67,71,NA,0,0
"678",2023-10-17,"01:15:00",27.46,72,NA,0,0
"679",2023-10-17,"01:30:00",27.41,72,NA,0,0
"680",2023-10-17,"01:45:00",27.3,72,NA,0,0
"681",2023-10-17,"02:00:00",27.17,73,NA,0,0
"682",2023-10-17,"02:15:00",27.06,73,NA,0,0
"683",2023-10-17,"02:30:00",26.84,74,NA,0,0
"684",2023-10-17,"02:45:00",26.7,77,NA,0,0
"685",2023-10-17,"03:00:00",26.56,78,NA,0,0
"686",2023-10-17,"03:15:00",26.3,77,NA,0,0
"687",2023-10-17,"03:30:00",25.96,76,NA,0,0
"688",2023-10-17,"03:45:00",25.67,79,NA,0,0
"689",2023-10-17,"04:00:00",25.64,79,NA,0,0
"690",2023-10-17,"04:15:00",25.59,79,NA,0,0
"691",2023-10-17,"04:30:00",25.53,80,NA,0,0
"692",2023-10-17,"04:45:00",25.46,80,NA,0,0
"693",2023-10-17,"05:00:00",25.42,79,NA,0,0
"694",2023-10-17,"05:15:00",25.35,78,NA,0,0
"695",2023-10-17,"05:30:00",25.3,79,NA,0,0
"696",2023-10-17,"05:45:00",25.29,79,NA,0,0
"697",2023-10-17,"06:00:00",25.23,80,NA,0,0
"698",2023-10-17,"06:15:00",25.24,80,NA,0,0
"699",2023-10-17,"06:30:00",25.17,80,NA,0,0
"700",2023-10-17,"06:45:00",25.09,80,NA,0,0
"701",2023-10-17,"07:00:00",24.9,80,NA,0,0
"702",2023-10-17,"07:15:00",24.78,81,NA,0,0
"703",2023-10-17,"07:30:00",24.61,81,NA,0,0
"704",2023-10-17,"07:45:00",24.46,81,NA,6.708,0
"705",2023-10-17,"08:00:00",24.59,83,NA,13.53,0
"706",2023-10-17,"08:15:00",24.8,84,NA,26.94,0
"707",2023-10-17,"08:30:00",25.13,83,NA,40.25,0
"708",2023-10-17,"08:45:00",25.65,84,NA,55.67,0
"709",2023-10-17,"09:00:00",26.14,83,NA,73.77,0
"710",2023-10-17,"09:15:00",26.63,80,NA,90.2,0
"711",2023-10-17,"09:30:00",27.39,77,NA,74.54,0
"712",2023-10-17,"09:45:00",28,72,NA,126.5,0
"713",2023-10-17,"10:00:00",28.9,69,NA,154.4,0
"714",2023-10-17,"10:15:00",29.56,67,NA,167.6,0
"715",2023-10-17,"10:30:00",30.32,64,NA,178.5,0.01
"716",2023-10-17,"10:45:00",30.98,63,NA,201.1,0
"717",2023-10-17,"11:00:00",31.76,58,NA,231.7,0.002
"718",2023-10-17,"11:15:00",32.33,54,NA,231.4,0.426
"719",2023-10-17,"11:30:00",32.74,52,NA,248.8,0
"720",2023-10-17,"11:45:00",33.43,50,NA,275,0
"721",2023-10-17,"12:00:00",34,48,NA,263,0.093
"722",2023-10-17,"12:15:00",34.24,46,NA,231.4,0
"723",2023-10-17,"12:30:00",34.55,46,NA,287.5,0
"724",2023-10-17,"12:45:00",35.16,44,NA,295.4,0.028
"725",2023-10-17,"13:00:00",35.62,43,NA,312.2,0.002
"726",2023-10-17,"13:15:00",35.91,42,NA,298,0
"727",2023-10-17,"13:30:00",35.28,42,NA,276.8,0
"728",2023-10-17,"13:45:00",35.86,40,NA,314.8,0.204
"729",2023-10-17,"14:00:00",36.71,39,NA,302.1,0.002
"730",2023-10-17,"14:15:00",37.23,38,NA,288.8,0
"731",2023-10-17,"14:30:00",37.49,35,NA,280.2,0
"732",2023-10-17,"14:45:00",37.76,34,NA,273.1,0.013
"733",2023-10-17,"15:00:00",38.07,36,NA,281.3,0
"734",2023-10-17,"15:15:00",37.58,37,NA,247.4,0
"735",2023-10-17,"15:30:00",38.25,34,NA,244.8,0.596
"736",2023-10-17,"15:45:00",37.31,35,NA,151.7,0
"737",2023-10-17,"16:00:00",36.73,36,NA,167.9,0
"738",2023-10-17,"16:15:00",36.64,36,NA,194.3,1.517
"739",2023-10-17,"16:30:00",36.76,35,NA,164.6,0.942
"740",2023-10-17,"16:45:00",36.28,35,NA,154.1,0.013
"741",2023-10-17,"17:00:00",35.9,37,NA,134,0.802
"742",2023-10-17,"17:15:00",35.3,39,NA,108.7,2.323
"743",2023-10-17,"17:30:00",34.69,40,NA,88.8,0
"744",2023-10-17,"17:45:00",34.04,40,NA,66.98,0
"745",2023-10-17,"18:00:00",33.62,41,NA,47.67,0
"746",2023-10-17,"18:15:00",33.18,43,NA,33.5,0
"747",2023-10-17,"18:30:00",16.29,45,NA,20.1,0.335
"748",2023-10-17,"18:45:00",32.2,45,NA,6.7,0
"749",2023-10-17,"19:00:00",31.76,47,NA,0,0
"750",2023-10-17,"19:15:00",31.38,49,NA,0,0
"751",2023-10-17,"19:30:00",30.92,49,NA,0,0
"752",2023-10-17,"19:45:00",30.6,50,NA,0,0
"753",2023-10-17,"20:00:00",30.25,52,NA,0,0
"754",2023-10-17,"20:15:00",30.1,54,NA,0,0
"755",2023-10-17,"20:30:00",29.85,55,NA,0,0
"756",2023-10-17,"20:45:00",29.64,56,NA,0,0
"757",2023-10-17,"21:00:00",29.26,58,NA,0,0
"758",2023-10-17,"21:15:00",29.12,59,NA,0,0
"759",2023-10-17,"21:30:00",28.93,60,NA,0,0
"760",2023-10-17,"21:45:00",28.73,61,NA,0,0
"761",2023-10-17,"22:00:00",28.59,61,NA,0,0
"762",2023-10-17,"22:15:00",28.41,61,NA,0,0
"763",2023-10-17,"22:30:00",28.3,61,NA,0,0
"764",2023-10-17,"22:45:00",28.17,62,NA,0,0
"765",2023-10-17,"23:00:00",27.98,63,NA,0,0
"766",2023-10-17,"23:15:00",27.82,64,NA,0,0
"767",2023-10-17,"23:30:00",27.71,65,NA,0,0
"768",2023-10-17,"23:45:00",27.35,66,NA,0,0
"769",2023-10-18,"00:00:00",27.34,66,NA,0,0
"770",2023-10-18,"00:15:00",27.21,67,NA,0,0
"771",2023-10-18,"00:30:00",26.76,68,NA,0,0
"772",2023-10-18,"00:45:00",26.77,69,NA,0,0
"773",2023-10-18,"01:00:00",26.73,69,NA,0,0
"774",2023-10-18,"01:15:00",26.5,70,NA,0,0
"775",2023-10-18,"01:30:00",26.1,72,NA,0,0
"776",2023-10-18,"01:45:00",25.81,73,NA,0,0
"777",2023-10-18,"02:00:00",25.62,74,NA,0.112,0
"778",2023-10-18,"02:15:00",25.51,74,NA,0,0
"779",2023-10-18,"02:30:00",25.26,75,NA,0,0
"780",2023-10-18,"02:45:00",25.13,75,NA,0,0
"781",2023-10-18,"03:00:00",24.67,77,NA,0,0
"782",2023-10-18,"03:15:00",24.76,76,NA,0,0
"783",2023-10-18,"03:30:00",24.7,76,NA,0,0
"784",2023-10-18,"03:45:00",24.63,77,NA,0.112,0
"785",2023-10-18,"04:00:00",24.53,78,NA,0,0
"786",2023-10-18,"04:15:00",24.41,78,NA,0,0
"787",2023-10-18,"04:30:00",24.57,79,NA,0,0
"788",2023-10-18,"04:45:00",24.41,79,NA,0,0
"789",2023-10-18,"05:00:00",24.49,79,NA,0,0
"790",2023-10-18,"05:15:00",24.2,79,NA,0,0
"791",2023-10-18,"05:30:00",23.84,80,NA,0.112,0
"792",2023-10-18,"05:45:00",23.76,79,NA,0,0
"793",2023-10-18,"06:00:00",23.63,81,NA,0,0
"794",2023-10-18,"06:15:00",23.48,81,NA,0,0
"795",2023-10-18,"06:30:00",23.5,81,NA,0,0
"796",2023-10-18,"06:45:00",23.3,82,NA,0.112,0
"797",2023-10-18,"07:00:00",23.02,83,NA,0,0
"798",2023-10-18,"07:15:00",23.16,84,NA,0,0
"799",2023-10-18,"07:30:00",23.3,83,NA,0.112,0
"800",2023-10-18,"07:45:00",23.44,82,NA,6.71,0
"801",2023-10-18,"08:00:00",23.31,83,NA,13.42,0
"802",2023-10-18,"08:15:00",23.52,84,NA,26.84,0
"803",2023-10-18,"08:30:00",23.91,83,NA,40.48,0
"804",2023-10-18,"08:45:00",24.45,81,NA,53.67,0
"805",2023-10-18,"09:00:00",25.18,82,NA,73.79,0
"806",2023-10-18,"09:15:00",25.86,81,NA,100.6,0
"807",2023-10-18,"09:30:00",26.69,78,NA,107.3,0
"808",2023-10-18,"09:45:00",27.41,77,NA,120.7,0
"809",2023-10-18,"10:00:00",28.21,73,NA,144.9,0
"810",2023-10-18,"10:15:00",29.01,68,NA,180.9,0.034
"811",2023-10-18,"10:30:00",29.89,60,NA,187.7,0.01
"812",2023-10-18,"10:45:00",30.42,60,NA,200.2,0
