"";"sector";"genotype";"g_alias";"treatment";"timestamp";"Mass..g"
"890204";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 07:32:00";74807,2
"890205";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 07:46:00";74803,5
"890206";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 08:17:00";74791,8
"890207";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 08:31:00";74780,9
"890208";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 08:47:00";74768,6
"890209";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 09:01:00";74755,2
"890210";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 09:17:00";74736
"890211";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 09:31:00";74719,9
"890212";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 09:47:00";74701
"890213";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 10:01:00";74672,5
"890214";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 10:17:00";74645,6
"890215";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 10:31:00";74621,3
"890216";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 10:47:00";74604,5
"890217";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 11:01:00";74582,4
"890218";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 18:01:00";74070,5
"890219";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 18:17:00";74070,8
"890220";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 18:31:00";74069,5
"890221";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 18:47:00";74068,5
"890222";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 19:01:00";74068,9
"890223";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 19:17:00";74067,3
"890224";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-15 19:31:00";74067,2
"890225";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 03:46:00";74083,3
"890226";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 04:02:00";74083,8
"890227";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 04:16:00";74086,3
"890228";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 04:32:00";74088,1
"890229";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 04:46:00";74088,5
"890230";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 05:02:00";74088,8
"890231";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 05:16:00";74088,1
"890232";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 05:32:00";74088,9
"890233";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 05:46:00";74088,2
"890234";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 06:02:00";74090,2
"890235";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 06:16:00";74090,4
"890236";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 06:32:00";74090,4
"890237";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 06:46:00";74089,5
"890238";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 07:02:00";74089,5
"890239";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 07:16:00";74089,4
"890240";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 07:47:00";74083,5
"890241";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 08:01:00";74078,8
"890242";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 08:17:00";74072,8
"890243";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 08:31:00";74064,8
"890244";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 08:47:00";74054,7
"890245";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 09:01:00";74046
"890246";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 09:17:00";74024,1
"890247";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 09:31:00";74011,6
"890248";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 09:47:00";73967,3
"890249";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 10:01:00";73962,8
"890250";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 10:17:00";73934,9
"890251";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 10:31:00";73930,2
"890252";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 10:47:00";73892,8
"890253";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 11:01:00";73869,8
"890254";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 11:32:00";73822,5
"890255";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 11:46:00";73802
"890256";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 12:17:00";73749,1
"890257";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 12:31:00";73741,2
"890258";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 13:02:00";73671,4
"890259";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 13:16:00";73644,9
"890260";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 13:32:00";73626,9
"890261";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 13:46:00";73610,6
"890262";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 14:02:00";73590,7
"890263";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 14:16:00";73587,7
"890264";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 14:32:00";73564,5
"890265";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 14:46:00";73563
"890266";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 22:16:00";73463,2
"890267";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 22:32:00";73460,9
"890268";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-16 22:46:00";73461,5
"890269";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 05:46:00";73476,1
"890270";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 06:02:00";73477,4
"890271";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 06:16:00";73477,2
"890272";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 06:32:00";73477
"890273";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 06:46:00";73477,5
"890274";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 12:46:00";73019
"890275";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 13:02:00";72996
"890276";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 13:16:00";72985,5
"890277";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 13:32:00";72957,7
"890278";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 13:46:00";72944,3
"890279";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 14:02:00";72928,1
"890280";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 14:16:00";72919,4
"890281";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 14:32:00";72900,2
"890282";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 14:46:00";72891,5
"890283";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 15:17:00";72867,2
"890284";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 15:31:00";72855,4
"890285";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 16:17:00";72840,2
"890286";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 16:31:00";72825,2
"890287";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 16:47:00";72821,7
"890288";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 17:01:00";72817,3
"890289";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 18:32:00";72816,3
"890290";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 18:46:00";72817,9
"890291";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 19:02:00";72820
"890292";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 19:16:00";72822,3
"890293";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 19:32:00";72824,6
"890294";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-17 19:46:00";72824,9
"890295";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 01:31:00";72858,5
"890296";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 02:02:00";72861,9
"890297";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 02:16:00";72863,7
"890298";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 02:32:00";72863,5
"890299";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 02:46:00";72865,8
"890300";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 03:02:00";72866,1
"890301";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 03:16:00";72869,9
"890302";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 03:32:00";72871,8
"890303";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 04:01:00";72874,8
"890304";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 04:17:00";72875,4
"890305";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 04:31:00";72874,8
"890306";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 04:47:00";72875,5
"890307";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 05:01:00";72879,2
"890308";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 05:17:00";72878,4
"890309";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 05:31:00";72880,4
"890310";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 05:47:00";72881,2
"890311";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 06:01:00";72882,1
"890312";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 06:17:00";72884,9
"890313";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 06:31:00";72885,9
"890314";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 07:32:00";72879,9
"890315";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 07:46:00";72875,9
"890316";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 08:02:00";72870,2
"890317";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 08:16:00";72865,9
"890318";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 08:47:00";72847,2
"890319";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 09:01:00";72831,8
"890320";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 09:17:00";72810,9
"890321";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 09:31:00";72793,4
"890322";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 15:31:00";72445,4
"890323";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 16:32:00";72418,4
"890324";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 16:46:00";72417,6
"890325";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 17:02:00";72417,3
"890326";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 17:16:00";72415,4
"890327";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 17:32:00";72416,6
"890328";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 17:46:00";72418,9
"890329";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 18:02:00";72420,7
"890330";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 18:16:00";72423,8
"890331";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 18:32:00";72425,1
"890332";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-18 18:46:00";72428,6
"890333";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 01:16:00";72464,6
"890334";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 01:32:00";72465,5
"890335";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 01:46:00";72467,6
"890336";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 02:02:00";72469,9
"890337";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 02:16:00";72472,4
"890338";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 02:32:00";72473,6
"890339";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 02:46:00";72476,1
"890340";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 03:17:00";72480
"890341";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 03:31:00";72481,7
"890342";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 03:47:00";72481,6
"890343";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 04:01:00";72482,1
"890344";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 04:17:00";72483,6
"890345";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 04:31:00";72484,5
"890346";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 04:47:00";72486,4
"890347";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 05:01:00";72489,5
"890348";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 05:17:00";72489,9
"890349";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 05:31:00";72492,8
"890350";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 05:47:00";72491,7
"890351";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 06:01:00";72493,3
"890352";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 06:17:00";72497,2
"890353";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 06:31:00";72499,5
"890354";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 06:47:00";72500,7
"890355";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 07:01:00";72501,2
"890356";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 13:46:00";72166,1
"890357";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 14:02:00";72157,4
"890358";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 14:16:00";72141,6
"890359";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 14:32:00";72151,3
"890360";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 14:46:00";72119,6
"890361";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 15:02:00";72120,5
"890362";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 15:16:00";72106,6
"890363";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 15:32:00";72222,4
"890364";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 15:46:00";73185,4
"890365";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 16:02:00";74239,1
"890366";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 16:16:00";75161,6
"890367";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 16:47:00";75989,4
"890368";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 17:01:00";75961,9
"890369";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 17:17:00";75934,8
"890370";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 17:31:00";75914,4
"890371";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 17:47:00";75890,4
"890372";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-19 18:01:00";75874,2
"890373";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 01:31:00";75584,3
"890374";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 01:47:00";75582,1
"890375";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 02:01:00";75580,5
"890376";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 02:17:00";75578
"890377";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 02:31:00";75578,4
"890378";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 02:47:00";75577,3
"890379";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 03:01:00";75577,7
"890380";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 03:47:00";75574,4
"890381";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 04:01:00";75574,2
"890382";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 04:32:00";75573,6
"890383";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 04:46:00";75573,6
"890384";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 05:02:00";75572,5
"890385";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 05:16:00";75572,4
"890386";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 05:32:00";75569,8
"890387";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 05:46:00";75568,9
"890388";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 06:02:00";75568,8
"890389";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 06:16:00";75567,9
"890390";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 06:32:00";75566,5
"890391";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 06:46:00";75564,2
"890392";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 07:02:00";75562,1
"890393";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 07:16:00";75561,8
"890394";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 07:47:00";75556,1
"890395";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 08:01:00";75551,9
"890396";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 08:17:00";75541,9
"890397";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 08:31:00";75531,7
"890398";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 08:47:00";75516,3
"890399";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 09:01:00";75495,7
"890400";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 13:46:00";75027,5
"890401";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 15:31:00";74902,4
"890402";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 15:47:00";74882,1
"890403";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 16:01:00";74877,7
"890404";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 16:17:00";74855,5
"890405";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 16:31:00";74853
"890406";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 16:47:00";74842,6
"890407";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 17:01:00";74838,9
"890408";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 23:31:00";74809,8
"890409";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-20 23:47:00";74810,5
"890410";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 00:01:00";74811,2
"890411";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 00:17:00";74811,5
"890412";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 00:31:00";74812,1
"890413";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 01:17:00";74810,5
"890414";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 01:31:00";74808,8
"890415";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 01:47:00";74807,8
"890416";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 02:01:00";74807,1
"890417";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 08:31:00";74795,1
"890418";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 08:47:00";74781,7
"890419";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 09:01:00";74768,5
"890420";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 09:17:00";74756,6
"890421";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 09:31:00";74742,7
"890422";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 09:47:00";74723,7
"890423";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 10:01:00";74712,7
"890424";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 10:32:00";74670,5
"890425";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 10:46:00";74656,5
"890426";"27:7:1";"Exp60_132_IS17593";"Exp60_132_IS17593";NA;"2023-10-21 17:01:00";76420,6
